"","model","alg","pilot","metric","version","variable","value"
"783","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00014353892635
"784","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999960476674434
"785","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00031530292657
"786","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00016571285223
"787","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00006250954857
"788","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999873825087553
"789","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.0000456144975
"790","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999968264397652
"791","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00025749130546
"792","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999904117943951
"793","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999988634579796
"794","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00052298472393
"795","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00010536040629
"796","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00020107105194
"797","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999802465136864
"798","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.99995831311581
"799","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00019746173015
"800","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00006945030489
"801","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00045841529648
"802","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00001942483994
"803","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00037397298419
"804","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999841619941048
"805","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999975722358088
"806","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999942135973218
"807","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00001622289448
"808","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00017357870079
"809","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00012395656131
"810","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.99998313680962
"811","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999655473074189
"812","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00011134820275
"813","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00008001388025
"814","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999885710151742
"815","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999990546787422
"816","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999847697762841
"817","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00032336235854
"818","halibut2","RWM",TRUE,"mle","regularized","Rhat",0.999922415977725
"819","halibut2","RWM",TRUE,"mle","regularized","Rhat",1.00036013856893
"820","snowcrab","RWM",TRUE,"mle","original","Rhat",1.8960896184409
"821","snowcrab","RWM",TRUE,"mle","original","Rhat",2.09351782249608
"822","snowcrab","RWM",TRUE,"mle","original","Rhat",3.28382614393456
"823","snowcrab","RWM",TRUE,"mle","original","Rhat",1.80551387551505
"824","snowcrab","RWM",TRUE,"mle","original","Rhat",2.2872718889372
"825","snowcrab","RWM",TRUE,"mle","original","Rhat",2.15428810432439
"826","snowcrab","RWM",TRUE,"mle","original","Rhat",1.57065652777438
"827","snowcrab","RWM",TRUE,"mle","original","Rhat",1.57340866336936
"828","snowcrab","RWM",TRUE,"mle","original","Rhat",2.18924298029773
"829","snowcrab","RWM",TRUE,"mle","original","Rhat",2.46306985492532
"830","snowcrab","RWM",TRUE,"mle","original","Rhat",2.18130644638869
"831","snowcrab","RWM",TRUE,"mle","original","Rhat",1.7943947136974
"832","snowcrab","RWM",TRUE,"mle","original","Rhat",2.47877666367068
"833","snowcrab","RWM",TRUE,"mle","original","Rhat",2.7653431615091
"834","snowcrab","RWM",TRUE,"mle","original","Rhat",2.58543655159472
"835","snowcrab","RWM",TRUE,"mle","original","Rhat",2.16714148375158
"836","snowcrab","RWM",TRUE,"mle","original","Rhat",2.7790719367001
"837","snowcrab","RWM",TRUE,"mle","original","Rhat",2.58182380143524
"838","snowcrab","RWM",TRUE,"mle","original","Rhat",2.52654522801407
"839","snowcrab","RWM",TRUE,"mle","original","Rhat",2.73012544078187
"840","snowcrab","RWM",TRUE,"mle","original","Rhat",2.92099874278018
"841","snowcrab","RWM",TRUE,"mle","original","Rhat",1.90818539406477
"842","snowcrab","RWM",TRUE,"mle","original","Rhat",1.8092085012219
"843","snowcrab","RWM",TRUE,"mle","original","Rhat",1.71000330222322
"844","snowcrab","RWM",TRUE,"mle","original","Rhat",1.11257755770094
"845","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55430924537761
"846","snowcrab","RWM",TRUE,"mle","original","Rhat",1.77243132498763
"847","snowcrab","RWM",TRUE,"mle","original","Rhat",1.97818641394659
"848","snowcrab","RWM",TRUE,"mle","original","Rhat",2.5269277089234
"849","snowcrab","RWM",TRUE,"mle","original","Rhat",1.62780963287391
"850","snowcrab","RWM",TRUE,"mle","original","Rhat",1.30227364160574
"851","snowcrab","RWM",TRUE,"mle","original","Rhat",1.12667673262974
"852","snowcrab","RWM",TRUE,"mle","original","Rhat",1.16972488849192
"853","snowcrab","RWM",TRUE,"mle","original","Rhat",1.35486698556764
"854","snowcrab","RWM",TRUE,"mle","original","Rhat",1.63656061879193
"855","snowcrab","RWM",TRUE,"mle","original","Rhat",2.37303450856981
"856","snowcrab","RWM",TRUE,"mle","original","Rhat",1.86360676773298
"857","snowcrab","RWM",TRUE,"mle","original","Rhat",1.59854278112555
"858","snowcrab","RWM",TRUE,"mle","original","Rhat",2.07425792859897
"859","snowcrab","RWM",TRUE,"mle","original","Rhat",1.73859236125205
"860","snowcrab","RWM",TRUE,"mle","original","Rhat",1.29965980320643
"861","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55302582783848
"862","snowcrab","RWM",TRUE,"mle","original","Rhat",1.47299169811118
"863","snowcrab","RWM",TRUE,"mle","original","Rhat",1.45328010032482
"864","snowcrab","RWM",TRUE,"mle","original","Rhat",3.01421247410809
"865","snowcrab","RWM",TRUE,"mle","original","Rhat",2.12003995291965
"866","snowcrab","RWM",TRUE,"mle","original","Rhat",1.53984534395324
"867","snowcrab","RWM",TRUE,"mle","original","Rhat",1.13281278977671
"868","snowcrab","RWM",TRUE,"mle","original","Rhat",1.48772453022319
"869","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55956174300686
"870","snowcrab","RWM",TRUE,"mle","original","Rhat",1.92326216503474
"871","snowcrab","RWM",TRUE,"mle","original","Rhat",1.9607517159151
"872","snowcrab","RWM",TRUE,"mle","original","Rhat",1.64690642833135
"873","snowcrab","RWM",TRUE,"mle","original","Rhat",1.74499034569059
"874","snowcrab","RWM",TRUE,"mle","original","Rhat",2.25147139984745
"875","snowcrab","RWM",TRUE,"mle","original","Rhat",1.67937171627584
"876","snowcrab","RWM",TRUE,"mle","original","Rhat",1.8803246894085
"877","snowcrab","RWM",TRUE,"mle","original","Rhat",2.02310793199737
"878","snowcrab","RWM",TRUE,"mle","original","Rhat",1.21308406803973
"879","snowcrab","RWM",TRUE,"mle","original","Rhat",1.5728847465078
"880","snowcrab","RWM",TRUE,"mle","original","Rhat",1.43212668877493
"881","snowcrab","RWM",TRUE,"mle","original","Rhat",1.61407062942185
"882","snowcrab","RWM",TRUE,"mle","original","Rhat",1.33925406553555
"883","snowcrab","RWM",TRUE,"mle","original","Rhat",1.72881695080182
"884","snowcrab","RWM",TRUE,"mle","original","Rhat",2.02729424676061
"885","snowcrab","RWM",TRUE,"mle","original","Rhat",2.42532696632468
"886","snowcrab","RWM",TRUE,"mle","original","Rhat",2.70182962666316
"887","snowcrab","RWM",TRUE,"mle","original","Rhat",2.38756055949513
"888","snowcrab","RWM",TRUE,"mle","original","Rhat",1.65318739381052
"889","snowcrab","RWM",TRUE,"mle","original","Rhat",1.49607498381505
"890","snowcrab","RWM",TRUE,"mle","original","Rhat",1.39213454249816
"891","snowcrab","RWM",TRUE,"mle","original","Rhat",1.69765765974373
"892","snowcrab","RWM",TRUE,"mle","original","Rhat",1.54885286658644
"893","snowcrab","RWM",TRUE,"mle","original","Rhat",1.37953437667412
"894","snowcrab","RWM",TRUE,"mle","original","Rhat",1.20496811659789
"895","snowcrab","RWM",TRUE,"mle","original","Rhat",1.38615331041065
"896","snowcrab","RWM",TRUE,"mle","original","Rhat",1.38898925870882
"897","snowcrab","RWM",TRUE,"mle","original","Rhat",2.11251854142323
"898","snowcrab","RWM",TRUE,"mle","original","Rhat",1.75461947584158
"899","snowcrab","RWM",TRUE,"mle","original","Rhat",1.51981807261416
"900","snowcrab","RWM",TRUE,"mle","original","Rhat",1.42902710782376
"901","snowcrab","RWM",TRUE,"mle","original","Rhat",2.04502325255349
"902","snowcrab","RWM",TRUE,"mle","original","Rhat",1.52969543437158
"903","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55680159909135
"904","snowcrab","RWM",TRUE,"mle","original","Rhat",1.60403177954424
"905","snowcrab","RWM",TRUE,"mle","original","Rhat",2.06302366753865
"906","snowcrab","RWM",TRUE,"mle","original","Rhat",1.63947085472993
"907","snowcrab","RWM",TRUE,"mle","original","Rhat",1.86207724668245
"908","snowcrab","RWM",TRUE,"mle","original","Rhat",1.49838260219706
"909","snowcrab","RWM",TRUE,"mle","original","Rhat",1.67797894162469
"910","snowcrab","RWM",TRUE,"mle","original","Rhat",2.2080676512721
"911","snowcrab","RWM",TRUE,"mle","original","Rhat",1.70938351494882
"912","snowcrab","RWM",TRUE,"mle","original","Rhat",1.50074222072111
"913","snowcrab","RWM",TRUE,"mle","original","Rhat",1.67910294608374
"914","snowcrab","RWM",TRUE,"mle","original","Rhat",1.96422636400668
"915","snowcrab","RWM",TRUE,"mle","original","Rhat",2.07434496667063
"916","snowcrab","RWM",TRUE,"mle","original","Rhat",2.13375997642534
"917","snowcrab","RWM",TRUE,"mle","original","Rhat",2.32890162229621
"918","snowcrab","RWM",TRUE,"mle","original","Rhat",1.88887684630371
"919","snowcrab","RWM",TRUE,"mle","original","Rhat",1.63691216695225
"920","snowcrab","RWM",TRUE,"mle","original","Rhat",1.85312986460677
"921","snowcrab","RWM",TRUE,"mle","original","Rhat",1.93576133325946
"922","snowcrab","RWM",TRUE,"mle","original","Rhat",1.6859277607879
"923","snowcrab","RWM",TRUE,"mle","original","Rhat",1.76061187383106
"924","snowcrab","RWM",TRUE,"mle","original","Rhat",1.39772062073745
"925","snowcrab","RWM",TRUE,"mle","original","Rhat",1.44591257651682
"926","snowcrab","RWM",TRUE,"mle","original","Rhat",1.68682929255153
"927","snowcrab","RWM",TRUE,"mle","original","Rhat",1.80634819155581
"928","snowcrab","RWM",TRUE,"mle","original","Rhat",1.80164894027334
"929","snowcrab","RWM",TRUE,"mle","original","Rhat",1.92735823188399
"930","snowcrab","RWM",TRUE,"mle","original","Rhat",1.88215477135871
"931","snowcrab","RWM",TRUE,"mle","original","Rhat",1.75346044603088
"932","snowcrab","RWM",TRUE,"mle","original","Rhat",1.75926751838438
"933","snowcrab","RWM",TRUE,"mle","original","Rhat",1.64186222801949
"934","snowcrab","RWM",TRUE,"mle","original","Rhat",1.85847245477409
"935","snowcrab","RWM",TRUE,"mle","original","Rhat",2.42408594386456
"936","snowcrab","RWM",TRUE,"mle","original","Rhat",2.12637473125344
"937","snowcrab","RWM",TRUE,"mle","original","Rhat",1.57189892094377
"938","snowcrab","RWM",TRUE,"mle","original","Rhat",1.77369699757091
"939","snowcrab","RWM",TRUE,"mle","original","Rhat",1.58076173848478
"940","snowcrab","RWM",TRUE,"mle","original","Rhat",1.72407555148798
"941","snowcrab","RWM",TRUE,"mle","original","Rhat",1.337700961058
"942","snowcrab","RWM",TRUE,"mle","original","Rhat",2.52610677374723
"943","snowcrab","RWM",TRUE,"mle","original","Rhat",1.73563510585474
"944","snowcrab","RWM",TRUE,"mle","original","Rhat",1.80016670974234
"945","snowcrab","RWM",TRUE,"mle","original","Rhat",2.37859025765084
"946","snowcrab","RWM",TRUE,"mle","original","Rhat",1.65665201611791
"947","snowcrab","RWM",TRUE,"mle","original","Rhat",1.88920786657428
"948","snowcrab","RWM",TRUE,"mle","original","Rhat",1.58895104341068
"949","snowcrab","RWM",TRUE,"mle","original","Rhat",1.81038085995034
"950","snowcrab","RWM",TRUE,"mle","original","Rhat",1.40436573311549
"951","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55680387831293
"952","snowcrab","RWM",TRUE,"mle","original","Rhat",1.48189545276982
"953","snowcrab","RWM",TRUE,"mle","original","Rhat",1.92393160180182
"954","snowcrab","RWM",TRUE,"mle","original","Rhat",1.84139605764697
"955","snowcrab","RWM",TRUE,"mle","original","Rhat",2.27935216691652
"956","snowcrab","RWM",TRUE,"mle","original","Rhat",1.40139673118803
"957","snowcrab","RWM",TRUE,"mle","original","Rhat",1.50634167232038
"958","snowcrab","RWM",TRUE,"mle","original","Rhat",1.90998806734739
"959","snowcrab","RWM",TRUE,"mle","original","Rhat",1.84333714647989
"960","snowcrab","RWM",TRUE,"mle","original","Rhat",1.37242184138965
"961","snowcrab","RWM",TRUE,"mle","original","Rhat",1.41763792976948
"962","snowcrab","RWM",TRUE,"mle","original","Rhat",1.44619472783103
"963","snowcrab","RWM",TRUE,"mle","original","Rhat",1.6203525066969
"964","snowcrab","RWM",TRUE,"mle","original","Rhat",2.31761457305621
"965","snowcrab","RWM",TRUE,"mle","original","Rhat",2.74794834997814
"966","snowcrab","RWM",TRUE,"mle","original","Rhat",3.12009344307412
"967","snowcrab","RWM",TRUE,"mle","original","Rhat",2.62595512100597
"968","snowcrab","RWM",TRUE,"mle","original","Rhat",1.7355656931422
"969","snowcrab","RWM",TRUE,"mle","original","Rhat",1.66504574571548
"970","snowcrab","RWM",TRUE,"mle","original","Rhat",1.48489630425658
"971","snowcrab","RWM",TRUE,"mle","original","Rhat",1.40293145783215
"972","snowcrab","RWM",TRUE,"mle","original","Rhat",1.7080352883327
"973","snowcrab","RWM",TRUE,"mle","original","Rhat",1.73448904512905
"974","snowcrab","RWM",TRUE,"mle","original","Rhat",1.79657851750279
"975","snowcrab","RWM",TRUE,"mle","original","Rhat",2.45298666926887
"976","snowcrab","RWM",TRUE,"mle","original","Rhat",2.82738810196346
"977","snowcrab","RWM",TRUE,"mle","original","Rhat",3.12306300989103
"978","snowcrab","RWM",TRUE,"mle","original","Rhat",3.68848589489893
"979","snowcrab","RWM",TRUE,"mle","original","Rhat",2.99994680440796
"980","snowcrab","RWM",TRUE,"mle","original","Rhat",2.31057756727686
"981","snowcrab","RWM",TRUE,"mle","original","Rhat",2.32778713542123
"982","snowcrab","RWM",TRUE,"mle","original","Rhat",2.10126422539631
"983","snowcrab","RWM",TRUE,"mle","original","Rhat",1.48730499474583
"984","snowcrab","RWM",TRUE,"mle","original","Rhat",1.37007158039015
"985","snowcrab","RWM",TRUE,"mle","original","Rhat",1.67548610534676
"986","snowcrab","RWM",TRUE,"mle","original","Rhat",1.80571170164883
"987","snowcrab","RWM",TRUE,"mle","original","Rhat",1.77926550859567
"988","snowcrab","RWM",TRUE,"mle","original","Rhat",2.20785619169007
"989","snowcrab","RWM",TRUE,"mle","original","Rhat",2.8126686137858
"990","snowcrab","RWM",TRUE,"mle","original","Rhat",2.36308763314445
"991","snowcrab","RWM",TRUE,"mle","original","Rhat",2.24865164503586
"992","snowcrab","RWM",TRUE,"mle","original","Rhat",2.6375834514369
"993","snowcrab","RWM",TRUE,"mle","original","Rhat",2.44408316901716
"994","snowcrab","RWM",TRUE,"mle","original","Rhat",2.27610665788544
"995","snowcrab","RWM",TRUE,"mle","original","Rhat",1.83488565623117
"996","snowcrab","RWM",TRUE,"mle","original","Rhat",2.8843203898311
"997","snowcrab","RWM",TRUE,"mle","original","Rhat",1.35983738854309
"998","snowcrab","RWM",TRUE,"mle","original","Rhat",2.17390691392742
"999","snowcrab","RWM",TRUE,"mle","original","Rhat",2.60909481408696
"1000","snowcrab","RWM",TRUE,"mle","original","Rhat",1.51511766260462
"1001","snowcrab","RWM",TRUE,"mle","original","Rhat",2.16284563605179
"1002","snowcrab","RWM",TRUE,"mle","original","Rhat",3.14765637306989
"1003","snowcrab","RWM",TRUE,"mle","original","Rhat",1.16582157923536
"1004","snowcrab","RWM",TRUE,"mle","original","Rhat",1.95789725386831
"1005","snowcrab","RWM",TRUE,"mle","original","Rhat",2.36892100353887
"1006","snowcrab","RWM",TRUE,"mle","original","Rhat",1.76756709349873
"1007","snowcrab","RWM",TRUE,"mle","original","Rhat",2.92961987485092
"1008","snowcrab","RWM",TRUE,"mle","original","Rhat",2.52796724896621
"1009","snowcrab","RWM",TRUE,"mle","original","Rhat",2.08766885962023
"1010","snowcrab","RWM",TRUE,"mle","original","Rhat",1.46950532424154
"1011","snowcrab","RWM",TRUE,"mle","original","Rhat",1.33550756129948
"1012","snowcrab","RWM",TRUE,"mle","original","Rhat",1.91457498530768
"1013","snowcrab","RWM",TRUE,"mle","original","Rhat",1.75040832615955
"1014","snowcrab","RWM",TRUE,"mle","original","Rhat",1.9741296070821
"1015","snowcrab","RWM",TRUE,"mle","original","Rhat",3.77768744969719
"1016","snowcrab","RWM",TRUE,"mle","original","Rhat",2.20454987403129
"1017","snowcrab","RWM",TRUE,"mle","original","Rhat",2.15764707781368
"1018","snowcrab","RWM",TRUE,"mle","original","Rhat",2.4887905929303
"1019","snowcrab","RWM",TRUE,"mle","original","Rhat",1.75856455330091
"1020","snowcrab","RWM",TRUE,"mle","original","Rhat",2.05343490446094
"1021","snowcrab","RWM",TRUE,"mle","original","Rhat",1.44698399742073
"1022","snowcrab","RWM",TRUE,"mle","original","Rhat",1.72949379218096
"1023","snowcrab","RWM",TRUE,"mle","original","Rhat",1.61866318505905
"1024","snowcrab","RWM",TRUE,"mle","original","Rhat",1.59658313133235
"1025","snowcrab","RWM",TRUE,"mle","original","Rhat",2.29438839280753
"1026","snowcrab","RWM",TRUE,"mle","original","Rhat",2.16579777358819
"1027","snowcrab","RWM",TRUE,"mle","original","Rhat",1.64021792135291
"1028","snowcrab","RWM",TRUE,"mle","original","Rhat",1.8853338080949
"1029","snowcrab","RWM",TRUE,"mle","original","Rhat",2.02878414276456
"1030","snowcrab","RWM",TRUE,"mle","original","Rhat",1.83758133153984
"1031","snowcrab","RWM",TRUE,"mle","original","Rhat",2.27469970292229
"1032","snowcrab","RWM",TRUE,"mle","original","Rhat",1.72930499233781
"1033","snowcrab","RWM",TRUE,"mle","original","Rhat",1.89559266463627
"1034","snowcrab","RWM",TRUE,"mle","original","Rhat",3.19717990895708
"1035","snowcrab","RWM",TRUE,"mle","original","Rhat",1.69510124590158
"1036","snowcrab","RWM",TRUE,"mle","original","Rhat",1.68686805201298
"1037","snowcrab","RWM",TRUE,"mle","original","Rhat",1.74984214066604
"1038","snowcrab","RWM",TRUE,"mle","original","Rhat",2.13755937117558
"1039","snowcrab","RWM",TRUE,"mle","original","Rhat",2.79418037038304
"1040","snowcrab","RWM",TRUE,"mle","original","Rhat",1.74119056194645
"1041","snowcrab","RWM",TRUE,"mle","original","Rhat",1.51568154873167
"1042","snowcrab","RWM",TRUE,"mle","original","Rhat",1.49178271475086
"1043","snowcrab","RWM",TRUE,"mle","original","Rhat",1.81876360175878
"1044","snowcrab","RWM",TRUE,"mle","original","Rhat",1.82999034203634
"1045","snowcrab","RWM",TRUE,"mle","original","Rhat",1.60914984018616
"1046","snowcrab","RWM",TRUE,"mle","original","Rhat",3.412131694212
"1047","snowcrab","RWM",TRUE,"mle","original","Rhat",2.05142985124319
"1048","snowcrab","RWM",TRUE,"mle","original","Rhat",2.08823583792429
"1049","snowcrab","RWM",TRUE,"mle","original","Rhat",1.59642407135237
"1050","snowcrab","RWM",TRUE,"mle","original","Rhat",1.97818106101695
"1051","snowcrab","RWM",TRUE,"mle","original","Rhat",2.01552433987906
"1052","snowcrab","RWM",TRUE,"mle","original","Rhat",2.86986711172265
"1053","snowcrab","RWM",TRUE,"mle","original","Rhat",1.94938776212647
"1054","snowcrab","RWM",TRUE,"mle","original","Rhat",2.04326979544686
"1055","snowcrab","RWM",TRUE,"mle","original","Rhat",1.88129549647768
"1056","snowcrab","RWM",TRUE,"mle","original","Rhat",1.89559463710789
"1057","snowcrab","RWM",TRUE,"mle","original","Rhat",2.17021305372732
"1058","snowcrab","RWM",TRUE,"mle","original","Rhat",1.78239561789821
"1059","snowcrab","RWM",TRUE,"mle","original","Rhat",2.40856596508884
"1060","snowcrab","RWM",TRUE,"mle","original","Rhat",1.85368095864639
"1061","snowcrab","RWM",TRUE,"mle","original","Rhat",1.56547349181453
"1062","snowcrab","RWM",TRUE,"mle","original","Rhat",1.54889067602661
"1063","snowcrab","RWM",TRUE,"mle","original","Rhat",1.57245459662257
"1064","snowcrab","RWM",TRUE,"mle","original","Rhat",2.3530612694065
"1065","snowcrab","RWM",TRUE,"mle","original","Rhat",1.64016883190791
"1066","snowcrab","RWM",TRUE,"mle","original","Rhat",1.00030774697441
"1067","snowcrab","RWM",TRUE,"mle","original","Rhat",2.11962633999719
"1068","snowcrab","RWM",TRUE,"mle","original","Rhat",1.93189422858924
"1069","snowcrab","RWM",TRUE,"mle","original","Rhat",2.01263044103672
"1070","snowcrab","RWM",TRUE,"mle","original","Rhat",2.97901623301144
"1071","snowcrab","RWM",TRUE,"mle","original","Rhat",1.51998593194224
"1072","snowcrab","RWM",TRUE,"mle","original","Rhat",1.87024558951851
"1073","snowcrab","RWM",TRUE,"mle","original","Rhat",1.31023154247112
"1074","snowcrab","RWM",TRUE,"mle","original","Rhat",1.18083150008712
"1075","snowcrab","RWM",TRUE,"mle","original","Rhat",2.25529587015865
"1076","snowcrab","RWM",TRUE,"mle","original","Rhat",2.92689550470458
"1077","snowcrab","RWM",TRUE,"mle","original","Rhat",1.23907166214815
"1078","snowcrab","RWM",TRUE,"mle","original","Rhat",1.83342039026778
"1079","snowcrab","RWM",TRUE,"mle","original","Rhat",1.97703439633366
"1080","snowcrab","RWM",TRUE,"mle","original","Rhat",1.40233182799112
"1081","snowcrab","RWM",TRUE,"mle","original","Rhat",1.41890206016963
"1082","snowcrab","RWM",TRUE,"mle","original","Rhat",1.88284687786601
"1083","snowcrab","RWM",TRUE,"mle","original","Rhat",1.23553583755209
"1084","snowcrab","RWM",TRUE,"mle","original","Rhat",1.33259926712552
"1085","snowcrab","RWM",TRUE,"mle","original","Rhat",2.19642155613351
"1086","snowcrab","RWM",TRUE,"mle","original","Rhat",1.5993948395041
"1087","snowcrab","RWM",TRUE,"mle","original","Rhat",1.56196797525467
"1088","snowcrab","RWM",TRUE,"mle","original","Rhat",2.09517045839645
"1089","snowcrab","RWM",TRUE,"mle","original","Rhat",1.87520387544618
"1090","snowcrab","RWM",TRUE,"mle","original","Rhat",1.16449109829269
"1091","snowcrab","RWM",TRUE,"mle","original","Rhat",1.02276031083686
"1092","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0202745609901
"1093","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01723263593265
"1094","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01537853488828
"1095","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01359465751376
"1096","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01185648545266
"1097","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01015815811315
"1098","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0102505804807
"1099","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01097948428699
"1100","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0124666332638
"1101","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01459225632282
"1102","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01681165526988
"1103","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01866409574924
"1104","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0200914949129
"1105","snowcrab","RWM",TRUE,"mle","original","Rhat",1.02001464132684
"1106","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01959567608608
"1107","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01829386895459
"1108","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01616008313177
"1109","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0138997001927
"1110","snowcrab","RWM",TRUE,"mle","original","Rhat",1.01163106894923
"1111","snowcrab","RWM",TRUE,"mle","original","Rhat",1.0095715137731
"1112","snowcrab","RWM",TRUE,"mle","original","Rhat",1.00783598345242
"1113","snowcrab","RWM",TRUE,"mle","original","Rhat",1.58664729294712
"1114","snowcrab","RWM",TRUE,"mle","original","Rhat",1.58396540586641
"1115","snowcrab","RWM",TRUE,"mle","original","Rhat",1.4717726369497
"1116","snowcrab","RWM",TRUE,"mle","original","Rhat",1.46574922145122
"1117","snowcrab","RWM",TRUE,"mle","original","Rhat",1.70000635636803
"1118","snowcrab","RWM",TRUE,"mle","original","Rhat",1.83710862984429
"1119","snowcrab","RWM",TRUE,"mle","original","Rhat",1.87526104936732
"1120","snowcrab","RWM",TRUE,"mle","original","Rhat",2.12523584533288
"1121","snowcrab","RWM",TRUE,"mle","original","Rhat",2.19224415539134
"1122","snowcrab","RWM",TRUE,"mle","original","Rhat",1.87641374914618
"1123","snowcrab","RWM",TRUE,"mle","original","Rhat",1.58846672878549
"1124","snowcrab","RWM",TRUE,"mle","original","Rhat",1.57490899393025
"1125","snowcrab","RWM",TRUE,"mle","original","Rhat",1.49386088452147
"1126","snowcrab","RWM",TRUE,"mle","original","Rhat",1.48793315305539
"1127","snowcrab","RWM",TRUE,"mle","original","Rhat",1.54113479583542
"1128","snowcrab","RWM",TRUE,"mle","original","Rhat",1.55305208997911
"1129","snowcrab","RWM",TRUE,"mle","original","Rhat",1.54984836298933
"1130","snowcrab","RWM",TRUE,"mle","original","Rhat",1.53149428395992
"1131","snowcrab","RWM",TRUE,"mle","original","Rhat",1.49139123673439
"1132","snowcrab","RWM",TRUE,"mle","original","Rhat",1.42066564517428
"1133","snowcrab","RWM",TRUE,"mle","original","Rhat",1.3674782003948
"1134","snowcrab","RWM",TRUE,"mle","original","Rhat",1.32325838654316
"1135","snowcrab","RWM",TRUE,"mle","original","Rhat",1.42934797195955
"1136","snowcrab","RWM",TRUE,"mle","original","Rhat",2.58821618909508
"1137","snowcrab","RWM",TRUE,"mle","original","Rhat",1.79347772493079
"1138","snowcrab","RWM",TRUE,"mle","original","Rhat",1.73049982629241
"1139","snowcrab","RWM",TRUE,"mle","original","Rhat",1.68361094438293
"1140","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00117019983402
"1141","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00088020620861
"1142","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.01516219058528
"1143","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00023202100138
"1144","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.01507767506434
"1145","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00167758799358
"1146","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00091833061943
"1147","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00175381450658
"1148","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.00389091166281
"1149","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.01011455661834
"1150","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.02495779558676
"1151","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.05307850155391
"1152","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.08302814703003
"1153","snowcrab2","RWM",TRUE,"mle","regularized","Rhat",1.09222489425764
